,SRANK,GRANK,OBJECTID,ELSUBID,ELCODE,SNAME,SCOMNAME,SRANK_CHGD,SRANK_RVWD,EO_TRACK,USESA,SPROT,PBSSTATUS,PBSDATE,PBSQUAL,SGCN,SGCN_COM,SENSITV_SP,ER_RULE,MOD_BY,MOD_DATE,CHG_TYPE,CHG_INFO,CHG_SRC,EXPT_DATE,Rounded_GRANK,Rounded_SRANK,temp_taxostatus,GRANK_rounded,SRANK_rounded,rank_score,resp_score,rarity_score
2620,SNA,G5,2612,13500,PDCAR0P090,Sagina procumbens,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2621,SNA,GNR,3242,14159,PDMAL0R030,Malva moschata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2622,SNA,GNR,3284,14201,PDOLE07050,Ligustrum ovalifolium,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2623,SNA,GNR,4378,15273,PMHYD05010,Hydrilla verticillata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2624,SNA,GNR,2073,12961,PDAST03050,Achillea ptarmica,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2625,SNA,G3,2175,13073,PDAST2E1C0,Cirsium hillii,Hill's Thistle,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G3,SNA,,G3,SNA,0.9,0.0,
2626,SNA,GNR,3950,14879,PDVIO041D0,Viola odorata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2627,SNA,G3,3087,14001,PDHPC01050,Aesculus parviflora,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G3,SNA,,G3,SNA,0.9,0.0,
2628,SNA,GNR,1954,12841,PDAMA040C0,Amaranthus caudatus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2629,SNA,GNR,3902,14829,PDTRA01010,Trapa natans,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2630,SNA,GNR,3518,14446,PDRAN0L2F0,Ranunculus sardous,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2631,SNA,GNR,1998,12885,PDAPI11010,Falcaria vulgaris,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2632,SNA,GNR,2092,12984,PDAST0S020,Artemisia absinthium,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2633,SNA,GNR,2325,13880,PDFAB45010,Wisteria floribunda,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2634,SNA,GNR,2164,13062,PDAST1Y0J0,Centaurea nigra,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2635,SNA,GNR,3746,14669,PDRUB3M010,Cruciata pedemontana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2636,SNA,G5,2264,13286,PDAST9Z020,Xanthium strumarium,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2637,SNA,G5,2264,13286,PDAST9Z020,Xanthium strumarium,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2638,SNA,G5,4451,15348,PMLIL02230,Allium schoenoprasum,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2639,SNA,G5,4451,15348,PMLIL02230,Allium schoenoprasum,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2640,SNA,G3,3482,14408,PDRAN07060,Cimicifuga rubifolia,Bugbane,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G3,SNA,,G3,SNA,0.9,0.0,
2641,SNA,GNR,2776,13669,PDCPR07090,Viburnum lantana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2642,SNA,GNR,2251,13273,PDAST8R030,Sonchus oleraceus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2643,SNA,G5T5,2684,13573,PDCLC01013,Calycanthus floridus var. laevigatus,Sweet-shrub,,,N,,N,DL,1236124800.0,"DL:  2009-03-04, VPTC Members; ENF: 1998-03-28, VPTC",,,N,,,,,,,28-Feb-22,T5,SNA,in biotics,T5,SNA,0.0,0.0,
2644,SNA,GNR,2552,13439,PDBRA2P060,Thlaspi perfoliatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2645,SNA,G5,7136,22367,PDELT02090,Elatine triandra,Longstem Water-wort,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2646,SNA,G5,7136,22367,PDELT02090,Elatine triandra,Longstem Water-wort,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2647,SNA,GNR,2546,13433,PDBRA2B010,Sinapis alba,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2648,SNA,GNR,3517,14445,PDRAN0L2B0,Ranunculus repens,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2649,SNA,G3,7051,22104,PDFAB3G0B0,Robinia viscosa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G3,SNA,,G3,SNA,0.9,0.0,
2650,SNA,G5,4460,15357,PMLIL0K010,Convallaria majalis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2651,SNA,G5,4460,15357,PMLIL0K010,Convallaria majalis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2652,SNA,GNR,3241,14158,PDMAL0H150,Hibiscus trionum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2653,SNA,GNR,2307,13330,PDBOR0B070,Cynoglossum officinale,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2654,SNA,GNR,3274,14191,PDOLE03020,Forsythia suspensa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2655,SNA,GNR,4453,15350,PMLIL022K0,Allium vineale,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2656,SNA,GNR,2791,13684,PDCRA0A050,Sedum album,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2657,SNA,GNR,2026,12913,PDAPI2B030,Torilis leptophylla,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2658,SNA,GNR,2025,12912,PDAPI2B020,Torilis japonica,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2659,SNA,GNR,2592,13479,PDCAR08020,Dianthus barbatus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2660,SNA,GNR,1942,12829,PDACE010B0,Acer palmatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2661,SNA,GNR,4776,15754,PMPOA6H010,Zea mays,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2662,SNA,G3G4,7459,478797,NBMUS2W0C0,Fissidens exilis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G3,SNA,,G3,SNA,0.9,0.0,
2663,SNA,GNR,4549,15516,PMPOA15060,Bromus arvensis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2664,SNA,GNR,3822,14746,PDSCR0P0D0,Euphrasia stricta,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2665,SNA,GNR,3337,14255,PDPAP0H060,Papaver dubium,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2666,SNA,GNR,3377,14295,PDPGN0L410,Fallopia japonica,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2667,SNA,GNR,3408,14330,PDPGN0P160,Rumex pulcher,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2668,SNA,GNR,4524,15491,PMPOA07090,Alopecurus pratensis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2669,SNA,GNR,3675,14596,PDROS1J180,Rosa wichuraiana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2670,SNA,G4G5,1951,12838,PDAMA04040,Amaranthus arenicola,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G4,SNA,,G4,SNA,0.0,0.0,
2671,SNA,GNR,3382,14300,PDPGN0L1H0,Persicaria nepalensis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2672,SNA,GNR,2371,13169,PDAST59010,Ixeris stolonifera,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2673,SNA,GNR,2713,13602,PDCNB0B010,Humulus japonicus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2674,SNA,GNR,2727,13618,PDCON0A160,Ipomoea purpurea,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2675,SNA,GNR,2614,13502,PDCAR0S010,Scleranthus annuus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2676,SNA,GNR,4722,15699,PMPOA4Z0K0,Poa compressa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2677,SNA,G5,1936,12823,PDACA0J0G0,Ruellia pedunculata,Stalked Wild-petunia,,,N,,N,DL,1556323200.0,"Now considered not native to PA (VPTC, 2019-04-27). Reviewed/approved by DCNR 2019-06-24. TU: VPTC. 2001: EN",,,N,,,,,,,28-Feb-22,G5,SNA,in biotics,G5,SNA,0.0,0.0,
2678,SNA,G5,1936,12823,PDACA0J0G0,Ruellia pedunculata,Stalked Wild-petunia,,,N,,N,DL,1556323200.0,"Now considered not native to PA (VPTC, 2019-04-27). Reviewed/approved by DCNR 2019-06-24. TU: VPTC. 2001: EN",,,N,,,,,,,28-Feb-22,G5,SNA,in biotics,G5,SNA,0.0,0.0,
2679,SNA,GNR,2487,13374,PDBRA0A040,Barbarea vulgaris,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2680,SNA,GNR,3664,14585,PDROS1J060,Rosa canina,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2681,SNA,GNR,2486,13373,PDBRA0A030,Barbarea verna,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2682,SNA,G5,3398,14320,PDPGN0L2T0,Persicaria glabra,Dense-flower Knotweed,,,N,,N,N,1604534400.0,"2020-11-05: N. Collected twice on SGL, later disappeared. No extant localities known (U21GRU05).<br />2009-10-11: Special Population, VPTC",,,N,,,,,,,28-Feb-22,G5,SNA,in biotics,G5,SNA,0.0,0.0,
2683,SNA,G5,3398,14320,PDPGN0L2T0,Persicaria glabra,Dense-flower Knotweed,,,N,,N,N,1604534400.0,"2020-11-05: N. Collected twice on SGL, later disappeared. No extant localities known (U21GRU05).<br />2009-10-11: Special Population, VPTC",,,N,,,,,,,28-Feb-22,G5,SNA,in biotics,G5,SNA,0.0,0.0,
2684,SNA,G5,3399,14321,PDPGN0L2Y0,Polygonum bellardii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2685,SNA,G5,3399,14321,PDPGN0L2Y0,Polygonum bellardii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2686,SNA,GNR,3068,13982,PDHAL040B0,Myriophyllum spicatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,in biotics,GNR,SNA,0.0,0.0,
2687,SNA,GNR,3873,14798,PDSCR200R0,Veronica persica,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2688,SNA,GNR,2702,13591,PDCLU031A0,Hypericum perforatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,in biotics,GNR,SNA,0.0,0.0,
2689,SNA,GNR,2250,13272,PDAST8R020,Sonchus asper,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2690,SNA,GNR,3383,14301,PDPGN0L1M0,Persicaria orientalis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2691,SNA,GNR,3107,14021,PDLAM04020,Ajuga genevensis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2692,SNA,GNR,3361,14279,PDPGN09010,Fagopyrum esculentum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2693,SNA,GNR,2545,13432,PDBRA270T0,Nasturtium officinale,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2694,SNA,GNR,2666,13555,PDCHE091A0,Dysphania pumilio,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2695,SNA,GNR,4548,15515,PMPOA14020,Briza media,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2696,SNA,GNR,7123,22325,PDROS1J100,Rosa rugosa,Rugosa Rose,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2697,SNA,GNR,4487,15384,PMLIL1K030,Narcissus pseudonarcissus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2698,SNA,GNR,2608,13496,PDCAR0M010,Petrorhagia prolifera,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2699,SNA,GNR,4671,15646,PMPOA3U060,Lolium temulentum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2700,SNA,GNR,2613,13501,PDCAR0Q020,Saponaria officinalis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2701,SNA,GNR,4669,15644,PMPOA3U020,Lolium perenne,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2702,SNA,GNR,7131,22352,PMCYP061Q0,Cyperus iria,Iria Flatsedge,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2703,SNA,G5,2324,13879,PDFAB430X0,Vicia villosa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2704,SNA,G5,2324,13879,PDFAB430X0,Vicia villosa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2705,SNA,GNR,2672,13561,PDCHE0E040,Kochia scoparia,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2706,SNA,G5,2326,13881,PDFAB45020,Wisteria frutescens,,,,W,,,SP,1255219200.0,"Special Population, VPTC 2009-10-11",,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2707,SNA,G5,2326,13881,PDFAB45020,Wisteria frutescens,,,,W,,,SP,1255219200.0,"Special Population, VPTC 2009-10-11",,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2708,SNA,G5,1963,12850,PDAMA04130,Amaranthus spinosus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2709,SNA,G5,1963,12850,PDAMA04130,Amaranthus spinosus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2710,SNA,GNR,2753,13644,PDCPR030G0,Lonicera japonica,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2711,SNA,G5,3058,13972,PDGRO02120,Ribes missouriense,Missouri Gooseberry,,,N,,PE,N,1618617600.0,2021-11-29: Status changed from PE to N. Determined to be exotic in PA (U21GRU06).,,,N,,,,,,,28-Feb-22,G5,SNA,in biotics,G5,SNA,0.0,0.005,
2712,SNA,G5,3058,13972,PDGRO02120,Ribes missouriense,Missouri Gooseberry,,,N,,PE,N,1618617600.0,2021-11-29: Status changed from PE to N. Determined to be exotic in PA (U21GRU06).,,,N,,,,,,,28-Feb-22,G5,SNA,in biotics,G5,SNA,0.0,0.005,
2713,SNA,GNR,2637,13525,PDCAR0X0P0,Stellaria media,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2714,SNA,GNR,2722,13613,PDCON05020,Convolvulus arvensis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2715,SNA,G5,7026,22025,PDBER060E0,Mahonia repens,Creeping Hollygrape,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2716,SNA,G5,7026,22025,PDBER060E0,Mahonia repens,Creeping Hollygrape,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2717,SNA,G5,3426,14350,PDPLN02040,Plantago aristata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2718,SNA,G5,3426,14350,PDPLN02040,Plantago aristata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2719,SNA,G5,3427,14351,PDPLN020R0,Plantago lanceolata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2720,SNA,G5,3427,14351,PDPLN020R0,Plantago lanceolata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2721,SNA,GNR,4556,15523,PMPOA15150,Bromus racemosus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2722,SNA,G5,3429,14353,PDPLN020V0,Plantago media,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2723,SNA,G5,3429,14353,PDPLN020V0,Plantago media,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2724,SNA,G5,2337,13134,PDAST4L0B0,Helenium flexuosum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2725,SNA,G5,2337,13134,PDAST4L0B0,Helenium flexuosum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2726,SNA,G4G5,3898,14825,PDSTY01010,Halesia carolina,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G4,SNA,,G4,SNA,0.0,0.0,
2727,SNA,G5,2339,13136,PDAST4N030,Helianthus annuus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2728,SNA,G5,2339,13136,PDAST4N030,Helianthus annuus,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2729,SNA,GNRQ,3772,14696,PDSAL02140,Salix fragilis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2730,SNA,G5,4931,15911,PPMAR01050,Marsilea quadrifolia,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2731,SNA,G5,4931,15911,PPMAR01050,Marsilea quadrifolia,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2732,SNA,GNR,2974,13870,PDFAB40220,Trifolium repens,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2733,SNA,GNR,2649,13537,PDCEL05050,Euonymus fortunei,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2734,SNA,G5,4286,15482,PMPOA040C0,Agrostis elliottiana,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2735,SNA,G5,4286,15482,PMPOA040C0,Agrostis elliottiana,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2736,SNA,GNRTNR,7141,22382,PDAST5P042,Leontodon saxatilis ssp. saxatilis,Lesser Hawkbit,,,N,,,,,,,,N,,,,,,,28-Feb-22,TNR,SNA,,TNR,SNA,0.0,0.0,
2737,SNA,GNRTNR,2640,13528,PDCAR0X0P3,Stellaria pallida,,,,N,,,,,,,,N,,,,,,,28-Feb-22,TNR,SNA,,TNR,SNA,0.0,0.0,
2738,SNA,GNR,2533,13420,PDBRA1M0W0,Lepidium sativum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2739,SNA,G5,2348,13145,PDAST4N110,Helianthus occidentalis,Sunflower,,,N,,N,N,1618617600.0,2021-11-29: Status changed from PX to N. Single specimen previously thoguht to have been collected in PA was almost certainly from Indiana (U21GRU06).,,,N,,,,,,,28-Feb-22,G5,SNA,in biotics,G5,SNA,0.0,0.0,
2740,SNA,G5,2348,13145,PDAST4N110,Helianthus occidentalis,Sunflower,,,N,,N,N,1618617600.0,2021-11-29: Status changed from PX to N. Single specimen previously thoguht to have been collected in PA was almost certainly from Indiana (U21GRU06).,,,N,,,,,,,28-Feb-22,G5,SNA,in biotics,G5,SNA,0.0,0.0,
2741,SNA,GNRTNR,2957,13853,PDFAB3E031,Pueraria lobata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,TNR,SNA,,TNR,SNA,0.0,0.0,
2742,SNA,GU,3345,14263,PDPED06030,Proboscidea louisianica,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GU,SNA,,GU,SNA,0.0,0.0,
2743,SNA,GU,2099,12991,PDAST0S1V0,Artemisia vulgaris,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GU,SNA,,GU,SNA,0.0,0.0,
2744,SNA,GU,2616,13504,PDCAR0U060,Silene armeria,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GU,SNA,,GU,SNA,0.0,0.0,
2745,SNA,G3G5,1595,12476,NLT0005530,Bulbothrix goebelii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G4,SNA,,G4,SNA,0.0,0.0,
2746,SNA,GU,3531,14462,PDRES02040,Reseda odorata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GU,SNA,,GU,SNA,0.0,0.0,
2747,SNA,G5,3572,14504,PDROS0H870,Crataegus monogyna,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2748,SNA,G5,3572,14504,PDROS0H870,Crataegus monogyna,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2749,SNA,GU,3882,14808,PDSOL09060,Datura stramonium,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GU,SNA,,GU,SNA,0.0,0.0,
2750,SNA,G5,4546,15513,PMPOA11010,Brachiaria adspersa,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2751,SNA,G5,4546,15513,PMPOA11010,Brachiaria adspersa,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2752,SNA,G3G5,4489,15386,PMLIL1N030,Ornithogalum umbellatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G4,SNA,,G4,SNA,0.0,0.0,
2753,SNA,GU,3320,14238,PDONA0C230,Oenothera glazioviana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GU,SNA,,GU,SNA,0.0,0.0,
2754,SNA,G3G5,4735,15712,PMPOA530B0,Puccinellia fasciculata,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G4,SNA,,G4,SNA,0.0,0.0,
2755,SNA,GNR,2306,13329,PDBOR08010,Buglossoides arvensis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2756,SNA,GUQ,2034,12922,PDAQU01050,Ilex beadlei,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GU,SNA,,GU,SNA,0.0,0.0,
2757,SNA,G5,4552,15519,PMPOA150L0,Bromus inermis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2758,SNA,G5,4552,15519,PMPOA150L0,Bromus inermis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2759,SNA,GNR,2310,13333,PDBOR0D060,Echium vulgare,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2760,SNA,GNR,2189,13087,PDAST2R060,Crepis capillaris,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNA,,GNR,SNA,0.0,0.0,
2761,SNA,G5,2369,13167,PDAST58040,Iva annua,Annual Sumpweed,,,N,,N,DL,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2762,SNA,G5,2369,13167,PDAST58040,Iva annua,Annual Sumpweed,,,N,,N,DL,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2763,SNA,G5,2370,13168,PDAST580E0,Cyclachaena xanthiifolia,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2764,SNA,G5,2370,13168,PDAST580E0,Cyclachaena xanthiifolia,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNA,,G5,SNA,0.0,0.0,
2765,SNA,G3G5,3387,14305,PDPGN0L1V0,Persicaria maculosa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G4,SNA,,G4,SNA,0.0,0.0,
